Date,Gross_Profit,Revenue,Net_Income,EPS,Open,High,Low,Close,Adj Close,Volume,GDP,Sentiment_Score
2020-07-09,1018.790621743366,1280.226351532905,224.72645323410381,9.828886403464166,162.8426456614587,218.90876537482296,134.70453456155778,124.3179980264226,168.42090751884865,4084899,20549.791316514176,-0.797943507017483
2020-07-10,1203.018958895178,2736.9359517958255,302.45674513609765,5.35066692375832,168.86316293078755,232.327321268003,88.74465017998854,155.05706345413643,188.24411913475817,1912401,20065.599748553792,0.21941639107351962
2020-07-13,863.629602379294,1974.8623964990272,275.804675453164,8.771927702630906,125.32723835227151,205.61906926300117,117.73631767966508,119.24931506358271,120.35111083318864,4688893,20840.670778391,-0.6070346951941628
2020-07-14,1471.7820827209607,2789.1044537881826,142.26587370469758,6.298583699181878,100.99787766584494,227.95167014240633,121.35165302899591,110.18787641395565,187.33611178414378,3370272,21790.20005813249,-0.4971396956250731
2020-07-15,1462.4472949421113,2599.71051189463,356.3305258760825,4.377969171276417,172.34436623549118,151.62003973394673,83.98114394457538,191.11205013919576,105.97622741783844,2519697,21965.30482298714,-0.6528557116971205
2020-07-16,751.7822958253641,1850.4270089384668,186.41527300383984,3.5720519997328317,153.56565993475786,231.83804247795354,107.39880994699718,182.0507504232109,188.85992804371523,3007742,21274.095107007255,0.9156706088970061
2020-07-17,997.2485058923854,1044.9386166402348,347.83518195913183,2.8290078197747857,183.61177032072487,154.01388590853665,175.56494672664894,176.00349018031739,132.90737794607278,3420285,20323.275387569185,0.7092349263036708
2020-07-20,800.8783098167696,1537.3547187698923,360.08043695926136,7.856183722399275,182.13883629006943,238.99133763628623,175.36326078296895,104.87663188131404,131.45876334140664,3239562,21811.698779998613,-0.5390103252969582
2020-07-21,784.8404943774676,2083.268429321734,160.80994125145924,4.478864561407251,184.33261677878832,249.19627472386435,115.23270542525393,184.37287927102574,151.2088576698664,2945620,21032.495646400122,-0.344867412155748
2020-07-22,536.8869473545328,2266.9564396522946,124.53985084426726,5.60147915980676,148.509465997954,179.40674621767778,84.3100108948324,143.80440759053837,194.06901877232318,3019731,20307.498624205837,-0.5802143153900057
2020-07-23,1109.564333979897,1515.7753708664045,412.3046344273759,5.430929320010637,133.36283958368656,171.03185562857936,97.90949393281815,134.23951232958598,104.77813646814053,1705647,21843.453338903324,-0.016248081078352516
2020-07-24,1002.6790232288615,1278.7121481456484,283.9201695077281,6.195511263098181,179.155820259137,226.53633638580408,119.22177934335402,154.64763610253766,135.22309750707453,4250931,21514.938101446205,-0.9607789350514928
2020-07-27,551.4787512499894,2669.860473598598,123.26551820219032,8.79019431062097,145.1294113029255,175.30263409202533,174.77796979692297,109.13532427235558,185.65719886833358,3167041,21463.410545446302,0.3427360177935914
2020-07-28,778.6464642366115,2968.8043614071044,497.94652686790687,9.826654092250864,118.34421964034345,236.55623831722033,94.11990635371849,175.66465493523987,139.60544774354668,1524319,21418.36140758881,0.046316299635283276
2020-07-29,1408.2658859666537,2051.3803646053716,123.11222439854666,4.668257877164352,185.49740195614743,160.28425921574768,156.3515843668212,158.2435076888296,119.91568975970671,4064628,20400.679642192885,0.7972778566022065
2020-07-30,739.5618906669724,1343.358571696607,378.0140915434213,8.447670298956726,188.2559876772347,162.59551963793584,90.8682539374692,118.65900968731675,142.47941813314117,4729775,20422.01338341505,-0.6712146313431717
2020-07-31,644.8948720912231,1544.6146530387377,493.47157010536546,7.8807501518924585,146.63097561401702,247.91515551006154,178.12575773912766,118.82321997690457,138.55525014916694,4789227,21376.585996854512,0.6082184921222633
2020-08-03,989.452760277563,1036.7813530949334,195.67204168637025,6.1617605631001595,107.56997273097875,217.38388982700047,118.1616499109135,118.42486515726742,191.54162014667034,2476070,20439.445500220794,0.5839220289334315
2020-08-04,1485.6504541106005,2828.597613120998,156.89974747487847,9.604424292507398,138.7826089916931,234.68872244289528,157.5234538899056,105.7002387551934,176.1934375743097,1542067,20877.343393606097,-0.7456376215662261
2020-08-05,742.0552715115005,1235.5021657802822,148.55397576897155,2.804270639755625,180.35376594626035,182.4329377351518,114.25910828111319,158.7798449371685,150.51155557440063,3073598,21564.003651187882,-0.20288155171174482
2020-08-06,1172.1355474058787,2153.0329510285073,221.31005902703822,1.9833778927865926,190.17740285462287,217.64837495206044,142.76688771588087,184.0348177588508,198.8370566721571,1450436,21567.905036195683,-0.6596947177109662
2020-08-07,1261.6196153287176,1548.110441374412,140.41832440425867,8.6856577025988,120.34727424975958,209.4241827308597,99.20160847400368,101.74982139873886,146.52775312759235,4735949,20906.52354505172,-0.4905589990849022
2020-08-10,737.6375439923996,2108.356005031587,376.8645366776528,4.952348349703735,106.69736120252715,210.3150120122947,94.60210192969626,104.90046449712736,105.82378308202752,1734318,21584.37987655049,-0.4735076503389113
2020-08-11,1228.2163486118595,2302.8407767037284,124.91671925202508,8.622719687863544,187.73504531328388,218.25324595377214,173.80641395681312,157.2770276686946,126.22743218149849,2011063,21677.243592396113,0.11247278805154548
2020-08-12,867.7831327192532,2659.483607414403,303.7688512599159,9.037811846758734,138.94049389788754,207.53591731290987,171.76472779044335,181.94956853860523,143.60704802193126,2626546,21309.55150256852,-0.177178136479069
2020-08-13,1132.3058305935795,1412.8425435212064,498.67874154119073,1.562118342571643,154.17609642675632,192.9062369302666,168.74689402128826,132.67388905686335,115.69026241461201,2532657,20456.85170461684,0.8954656080126107
2020-08-14,1133.5297107608947,1021.991657316961,425.58810780240754,8.951182866874547,196.80658120507587,177.5922694380547,142.54334501665934,134.96143988077222,194.75651263240428,4178651,20548.023560771097,-0.7472597161059897
2020-08-17,1035.7746840747586,1273.7712601376145,346.08777529240433,5.0348714983248,106.65647279142229,226.8581330913202,160.82682112162783,159.63464974967758,176.68488978177731,2825267,20629.682310817472,0.9473842697003976
2020-08-18,590.2897700544083,2800.03728369621,222.50144831464468,5.59389240103809,164.83180074520956,172.62724300031863,86.90369369113749,127.4212889124147,126.82872004277726,1683073,20233.608215467902,-0.5387227195714721
2020-08-19,1335.3024955892379,2747.7801551250304,349.55833451665535,6.639332599838892,107.41054225748671,219.23543061544143,113.47890418906792,102.66083660776842,159.0804533517916,2068839,20546.31924073989,0.5457478727637062
2020-08-20,820.7800649717358,2194.8262043406166,310.8165855646606,9.33744346057078,137.54689284665005,173.33328226493268,111.37031247571562,173.5228518101596,172.1449157109572,3036453,20419.038448625066,-0.3220601476543572
2020-08-21,686.5185103998542,2201.033720867307,270.43335355614863,1.1720448498678762,180.3814545193447,212.5330169954454,143.56453219526134,162.5649912941453,194.1278928906798,1589815,20910.657499617206,-0.7138372091653722
2020-08-24,540.7751415547639,2330.073349092511,152.2841506960798,5.291591214860354,143.34722327556344,224.7078267129029,115.59577734706406,158.07559990556592,188.16353491754109,3446622,21816.87509574453,0.7157783704924798
2020-08-25,1090.8929431882418,1350.7425572468992,454.6416860961867,7.189498381875046,199.71823539029504,171.87138889065392,94.85067816436808,174.16841289918233,151.51922261382137,3262989,20208.960633507915,-0.3822782015270736
2020-08-26,1177.5643618422823,2828.8238918499196,279.913859528529,7.5043626192840565,155.9059284946602,155.99433008613082,139.64670754135437,167.52308375620373,177.46526197930177,3858809,21440.535847894793,0.3177108084536844
2020-08-27,516.5878289278562,1837.5410497841463,177.84900472830603,7.232791883833972,132.11621526359534,163.0973742994174,161.43839206690814,120.58819881783211,156.2144753827585,4750818,21374.566008826256,0.13288737017325314
2020-08-28,1012.093058299281,1766.277056498995,247.10374035091584,2.2099161646730967,122.01113259047531,210.59969672710255,118.21234944599732,135.2481046943351,155.270389004554,4649018,20191.508397326714,-0.056487381218251365
2020-08-31,726.495775197938,2037.8354105656751,265.65190101157077,3.694560295345131,135.05205342861618,234.94464062257356,93.22687150984817,112.61101416786249,111.4741958338192,4784302,21845.1448098116,-0.00836105470292181
2020-09-01,1145.1727904094498,1093.93193355011,431.0151582267497,4.228439728753122,137.25332737595508,154.49968212354244,99.6688197312823,112.9857013417881,112.6137658016152,1978862,21136.94440431364,0.4644758281845751
2020-09-02,674.3664290049915,1332.5667375121589,393.4457522245608,8.239934869115544,106.8713677723961,223.41512590416463,103.7483305169384,167.61957463565392,152.95336150224574,1526261,20727.45104227137,-0.8244541717531189
2020-09-03,1190.937738102466,2476.0672328527407,407.7219574565359,3.508838851730977,136.95741994267732,184.1318645950052,109.98975929945362,185.86001069824982,126.88615449790066,2209106,21513.077166990613,0.3363613239158103
2020-09-04,886.7353463005375,1165.5973358502529,104.41250577145888,2.8963446748048285,146.4238519739225,197.85283699195224,144.2795070506309,196.27325838611392,102.10369024604687,4580340,20514.73091680327,0.7916242027971574
2020-09-07,1436.7299887367344,2206.304218932776,266.4615992719046,9.617032171342865,172.27377522388048,242.88595498455658,140.0945484537719,162.83471175494444,172.28392039002122,4888213,21387.01967409264,-0.8844236059602717
2020-09-08,637.5209441459932,1490.6982193626418,292.53766065412947,1.07976956602122,165.67294847216078,183.19715047358454,149.60798615670393,118.4101323360957,103.24865966901649,4437299,20079.422415144494,-0.7186933215326665
2020-09-09,841.0663510502585,1778.591228083953,107.67691072922267,9.980387701137804,170.87656552291543,196.5336933939486,116.25019845315131,110.56503454489307,159.52768411040546,1440070,21678.816075218543,0.4332638734040628
2020-09-10,613.4735212405891,1577.3874735413997,203.9252834980137,7.091391689716561,100.83636818768571,151.3682414760681,162.39976518799784,181.2850971536758,153.91937941273144,4789711,20896.341694042636,-0.12543670351076486
2020-09-11,1424.6936182785628,1711.3454329298984,404.115929248854,8.456223695042054,121.7667399580536,158.15987200048383,100.40876611557603,157.87564763599994,196.88146905778046,2693432,21273.385828715884,-0.19290275837262327
2020-09-14,1377.339353380981,2438.0918103684908,154.8438822915996,3.6515745671157385,166.16842883998567,175.8591591134784,126.90407475181539,161.82850210137198,148.42131393476416,1037241,20442.475639613367,-0.7260667309115283
2020-09-15,757.9416277151556,1594.2434312463502,314.12405258103666,1.1288374990035397,148.39893681797471,152.78522408210745,160.093872154143,178.1462088754709,106.36014363777974,2769574,21354.147425316896,0.013540081435576168
2020-09-16,1159.984046034179,2132.8092805937945,186.080748806895,7.64082566705377,100.5313475668346,213.13753260482508,98.01586477326192,170.32772277324517,155.16879678064618,1184276,21544.480551786553,-0.7469093776072455
2020-09-17,1317.2222002012159,1952.1008043981992,104.84830985755731,8.507301373006083,180.44946424318223,192.63983568016226,90.9863113740783,183.44582528560966,184.10961706161015,3175511,20946.426373768798,-0.046759087378919206
2020-09-18,1055.2008115994622,2327.342330725296,196.4805830398166,7.664285187581672,177.28095732903375,204.8145202728022,168.36839676879896,105.62139054598785,199.684928428144,2354216,21235.453848123587,0.5272305979233134
2020-09-21,1029.6505783560065,2873.659478649516,490.3495019640215,2.285652585707547,154.84191629935626,167.46471858963295,114.29296627591958,174.7520636746505,143.03431736890724,2893739,20912.651847644796,-0.483471284225673
2020-09-22,741.8522909004516,2465.1441944205008,420.6148447531958,7.7808513003127215,106.6463325776272,179.59320294366162,148.3870124909032,185.08527573220954,132.02987424967426,3452681,21788.18273851569,-0.038427663640545395
2020-09-23,593.1027678058992,1429.8807571815134,483.83065772841337,7.920305038968769,176.65150495325847,216.3824474852725,82.53486042639385,128.61350424583142,190.6653296951999,4475204,20995.738361028638,0.9840319387936713
2020-09-24,1397.2157579533268,1062.3662701225694,295.141617570545,6.926864641030494,158.3713587731364,246.53027236303998,149.00468884094497,164.04472739932527,119.12421290761213,3647606,21683.617418057638,0.3733008467080745
2020-09-25,1400.4180571633306,1524.5280885996501,143.8944794710014,7.895043395160275,178.1959977157959,155.04167736022092,111.61013115469706,131.41620638369722,161.54289150329265,2736195,21602.704116540495,0.6827135426103972
2020-09-28,1133.101457273268,2190.15586140051,319.1837955894772,8.613292957099588,175.17469923958404,239.0384320855266,85.57408535874417,195.7971066482454,140.57144241809476,4277711,20821.009642696714,-0.1703047868789085
2020-09-29,839.0297910487006,1102.8516269685008,281.7509338239844,6.522437028137126,180.3002071957837,207.68812013112085,140.9812761548117,103.34235724355038,104.10823649555553,4622328,20460.16898371495,0.5357218462517106
2020-09-30,849.2095746126608,1992.7324944024726,437.7428330958464,1.7974424257271115,151.8008066404625,206.39195667556237,104.08038160731732,157.97928438329552,134.72884743056977,1479039,20812.164265119543,-0.9189816541173563
2020-10-01,1225.9556788702394,2193.6856978337782,139.23303231369783,5.388650287004898,114.0324518193515,200.02785352077603,118.680724205188,116.65035470495151,126.52285225026746,3127731,21652.43475155044,-0.75417763491551
2020-10-02,1397.110259952577,1668.4877816339217,295.29645480871125,1.6988440120444457,167.11574733796886,156.93940859041834,88.05808122865136,171.22202051771586,168.6091153943487,2138047,20455.265071638783,-0.5938588141598757
2020-10-05,1387.0864242651173,2541.824407491644,160.0194658775937,4.667887279291877,162.04737850519706,158.98768517361606,94.71632510949453,117.58902834186621,194.8790497691918,1188244,21048.8726917155,-0.19609615076956088
2020-10-06,1279.8755458576238,1213.1965062675436,229.870370756024,4.663958402130649,174.22531871990873,210.0912005659086,109.79772354958438,123.53832618983576,126.80471873786378,3674186,21612.193495921496,0.6914897566515263
2020-10-07,1142.0316461542877,1150.2755634716175,394.94283095511986,1.5940885972621741,116.98810060507353,184.09585714355583,88.97595005601572,149.4370811045758,181.14659391516818,4451083,20706.954950256757,-0.307467898424139
2020-10-08,584.1399649950488,2456.3775124072067,290.4072517475066,4.139384805725314,119.49751999002892,241.72680665776807,171.08262646863153,191.48349499968782,105.53598169384095,1651610,21284.419274005395,0.30924238703092577
2020-10-09,661.6287140946138,1990.982632412397,250.35531405830773,1.9989828891218335,189.04095172193286,190.65905373594723,80.60470431839784,121.17143721479708,153.81210100398133,4249654,20491.26314809763,0.4186285896069668
2020-10-12,1398.554188527079,2376.804792855472,257.79051142801416,8.274116890083,174.99777984520708,164.3281458702641,128.38602188643114,114.42400211181035,107.05500637098946,4413582,20218.55889073632,0.1723647081766828
2020-10-13,1106.42905965959,1869.6546772074926,283.77870736239464,9.529192233680236,190.8228488700323,221.4718833502036,92.32474581325515,175.89768318540308,193.40329911306395,4657361,21588.76845018571,-0.2855160636597276
2020-10-14,509.19705161662966,1492.8040664782136,414.00661753482274,1.6508482773214475,175.87153211639207,179.335342144101,110.76790894779485,150.0619532333931,176.63512805573902,2061140,20197.937246817415,0.15410668342708855
2020-10-15,601.4715428660321,2638.2046353483993,456.83387557609376,9.596036865625313,159.7155305990302,202.54703073558932,172.60595598182655,191.17851123817712,165.79499112045923,4615812,20542.76279015917,-0.31546881442050756
2020-10-16,1163.5017691080557,2598.831757937958,482.13387460157134,5.703189394030707,165.41327370278736,219.783278550517,96.16945532739868,114.66145571598423,182.38963816246644,2282651,21710.21884399488,-0.8322525228959758
2020-10-19,505.0615838462187,2389.3929417088534,414.761354502118,3.696091101584865,188.91279239400097,240.02641112020706,176.58323197183324,164.5927893023039,164.7519795570163,3209352,20692.938574157335,0.9856079563720288
2020-10-20,660.8080514174986,1544.2902744599255,226.1627582992051,1.6917586774854716,157.88067545119407,229.2191194801676,100.57943769894217,123.2879146151815,196.89443971742912,1202029,21946.090699028322,-0.7456350927349782
2020-10-21,1048.7337893665863,2180.4613337381743,375.25388243461686,5.50561841263376,163.23913243283874,217.6361067872724,154.15661084668295,115.67604286516394,171.39579478647715,1175524,21959.46866954772,-0.8553032323278853
2020-10-22,1191.8951976926933,1721.9477938800537,275.0412496221568,8.150639900416738,115.64767160036006,217.96331823951436,134.66772648973117,168.34294151572703,192.46586095822468,3881492,20536.552040907114,0.7570614984143118
2020-10-23,1151.9612595026006,1183.1641466532683,201.86824881842045,7.363778295400284,147.39212201161027,244.59246440320865,168.44787275967593,159.36846199087333,151.7131892010638,2777919,20081.95644449978,-0.39633067821420975
2020-10-26,724.2693094605597,2834.6271509244852,436.348631770369,1.4520341031757638,171.6397111958099,179.5824097496536,135.3993255503131,175.4827458362331,111.70644129818626,2025169,21410.126568410757,0.30059394814701523
2020-10-27,1212.179221347536,1273.6372618379228,115.37053958493,1.6561165183111317,127.09426983163654,150.11120941961875,133.45592191563088,130.94625764461824,152.81777214230172,1761653,20901.973005296688,-0.3419885406755343
2020-10-28,737.2490874968,2900.474707641605,460.7047968541694,4.625859543693734,120.22541805245349,177.19545593981988,99.54580003683999,144.79716563821898,112.68728280630933,3679813,20201.505687919154,-0.2170914584110577
2020-10-29,825.3996981592677,1892.0115459159115,284.5909858498936,3.6576144464314897,131.38268082244156,171.7891379626744,96.62293620516587,140.54716763304185,159.2493479176405,1001606,21415.045637956086,-0.475774055966407
2020-10-30,1246.491405118024,1370.2658576772392,354.88059072331214,3.0914589075044305,124.15006279928335,216.1834585113998,171.64891511155142,198.4089463966514,148.2493060527663,4223564,20062.349818223844,-0.3139119884139796
2020-11-02,1149.6328990472148,2083.801894756716,363.74156888231306,3.5290404901784225,121.49126370363959,213.37115997655292,112.78381988500341,129.2248956739388,162.25753978327816,1316998,21740.393380984486,-0.17859919882691377
2020-11-03,1349.223410494178,2745.8916717528164,458.0470962826146,8.23134468967196,142.4850842868087,209.34613827047238,117.2082254962896,129.4817238346767,101.00469810548316,1765958,20277.305058226608,0.4408321381846858
2020-11-04,1157.6128923003434,2464.4497728191227,354.66787286688293,9.363052482686685,190.7838513883534,151.62434432094537,155.98236584283885,135.45482088286073,119.48404916553642,2544945,20254.62375749345,0.023072388469583593
2020-11-05,1068.3086033354716,2613.1222957228993,345.5734339040247,4.645924250748098,150.70596467387182,222.87780544506475,113.88234824228073,156.45940812903214,149.1330431912131,2939434,20351.344595937167,0.8871304343139539
2020-11-06,593.6747678280925,2317.566733421435,126.66081622427598,9.154999019192473,118.7920380815323,182.35304124854915,175.2062446639003,125.23227442637452,195.05035615891347,2419980,21920.532716984133,-0.916239212322449
2020-11-09,867.7158030594335,2384.553129035705,307.3632087780816,3.8934613112309377,107.6971669380874,216.50559890066313,153.79277689988004,191.5289940379274,138.36090403551583,2282848,21386.33872050769,0.0061366452640563285
2020-11-10,765.2023676817255,2698.3913031306383,160.06760032681666,5.287932877094125,169.61561451379254,205.65784285021533,139.742924257342,126.56855648662635,142.43720260536347,4855664,21602.743070927274,0.16844957766343627
2020-11-11,743.9896433790836,1499.3360177183717,394.97350748859424,3.0342609803439977,138.27987644363878,184.27309254279072,168.08951605447527,189.5815731560195,171.46960890066222,3566318,20795.269971465506,0.8403939721485478
2020-11-12,1473.0105547524456,1978.849927286281,304.8887683250698,6.7642843795825955,182.18309465853594,163.45762671041078,84.96059083494828,110.34750636465847,160.3792757286118,1093731,20672.62545500991,-0.9016829527571448
2020-11-13,893.0977246667604,1442.4188836392045,372.0911116833413,9.81083003657328,165.95107686407704,159.4418897660481,105.70626921892088,165.65627023996524,129.89261500983332,2720703,20468.96801356634,0.14699916987043204
2020-11-16,1392.0465551771133,2975.336015993294,116.66916024095372,6.431437864390408,179.62414505413685,233.15183331122236,126.50363342209099,190.69855184382436,141.08163955674277,4500034,20961.29605662482,0.7072598570559141
2020-11-17,1131.1386259972628,2888.1186793732268,133.9168064183213,4.22032675702194,127.19460394184487,241.8397542081558,102.6978539471521,116.87494383982295,121.76997988572325,2205824,21103.657467068337,-0.5161445437615269
2020-11-18,1294.8113035416484,1078.8536227370118,386.5293552250729,6.830357013914755,169.2358922461058,214.97880467642995,154.3905187302152,196.83269600992548,196.60214591302085,1378225,21263.54968730551,0.7525846970478749
2020-11-19,1002.6370931051921,2411.1503450313767,128.83373439946934,2.106286106188488,126.40619846937187,160.34341148604832,171.9208031053725,145.28833604155116,113.06343815573598,4033539,20514.237007997388,-0.9619131814514164
2020-11-20,1076.903884626359,2850.496634831332,128.50269110610344,8.997931722388588,193.90684794502914,190.20272168882406,122.37701199309234,194.57151084410245,137.18367845664193,3424055,21897.30816180598,0.46490925826745944
2020-11-23,992.5176938188639,1361.150690254667,104.84339009395498,5.527755557018527,163.63742815333745,222.89392001051573,114.2132600111895,167.6820043630047,102.58389722200111,3281250,20339.516996414273,0.8662264423373061
2020-11-24,695.2429877980445,2135.890461105259,482.60055931979207,5.0441476783567785,132.4511800175342,227.98208840100682,176.15507321375662,130.15868698735517,122.17794919335464,1214306,21931.306349532824,0.31439532328012443
2020-11-25,1222.4521152615052,2830.9765951760837,395.00334378360276,6.272783096081673,126.95118622922726,161.82186222910886,124.48524328275408,118.83025249171064,178.0471138380155,1561996,20029.71224501501,-0.12194151203910408
2020-11-26,780.7723624408558,1067.8919571715976,241.30056340082567,6.623054765104622,119.09265850716434,150.00307188453823,128.90484004492833,130.37350462250993,120.11752322888795,3490197,20962.25138363369,-0.910237967054564
2020-11-27,524.3159664314538,2394.84053449368,218.6142325150621,1.6459822560386173,169.4640958893728,221.2137045880605,115.16498723419053,109.3017409262675,108.00634025289656,1831295,20666.735676233126,0.8402276266452575
2020-11-30,1145.4722959071678,1594.6980147451015,239.8812918983398,7.143554991010622,121.87156129979273,185.65961759862057,170.95484730121382,114.38679663433298,147.44531798445234,3016280,20898.2468278605,-0.05940755461685043
2020-12-01,677.1106794070489,2848.7923907530608,409.86141247247275,3.177385122839766,159.5303265927489,175.44813316182604,136.89554832818507,110.46604403464812,100.99692347345184,3179526,21141.32915796158,-0.942006511328104
2020-12-02,1440.4585843529144,2942.1164903307354,364.54824442816573,7.4255736925593085,126.46350269253574,151.28974697895254,156.21745871816447,142.29435437415577,108.47661544263332,2134028,20871.17831602542,0.37964214265752383
2020-12-03,1453.9285770025874,2888.5329782268677,174.07822714698716,8.40281314945777,166.19689447938686,204.02994067614998,161.18067183508862,179.55783762575862,180.76258695629753,4793700,20829.69370060319,-0.036325492847483654
2020-12-04,1414.8643902204485,1948.4284333149276,169.64373413363376,8.235626567972684,181.49397285405394,235.11507354259817,114.18490419172582,114.13835542163402,177.14733448596064,4369856,21465.44683082661,-0.7513093651151785
2020-12-07,870.1587002554444,2724.085301978627,139.35825988535893,5.972508706671002,177.8025243144653,245.7631646272588,123.36943313203801,113.03204331723359,191.5138820404896,3889494,21371.75255017293,-0.5714563813794808
2020-12-08,515.4566165288675,2689.098797070141,364.12108788053524,5.68152903079676,176.08513309307818,206.57449506132892,164.84717744062647,164.34289495173306,185.45154359107494,1311975,21666.542564071697,-0.8710186390883075
2020-12-09,1428.3185625877254,1638.2009464865114,405.74906488869436,2.2858836520547055,118.7722405692252,201.4461327739894,116.32553516758102,119.71829819680663,168.31755632398182,1424520,20499.91796247899,0.1485870794171471
2020-12-10,928.1841483173143,2657.8309483013545,206.0185713300016,7.978115353628221,108.83849469845187,158.5056385489241,159.3935133451851,109.76100381089915,105.23328573006629,2971125,21219.057019508127,0.2440589585040185
2020-12-11,1466.6548190436697,1074.0152694309852,108.37798441236512,3.4426844240204293,169.89488284873858,204.88728015425997,174.0992322574437,116.68485782055777,178.28486179866576,1642853,21170.38957078571,0.01148459671088875
2020-12-14,1463.6199770892529,2192.5397569641063,132.86866699057094,5.470258805361519,136.83472137943514,187.99790789653946,142.3210373068007,192.3731395876776,184.55108108405605,4913061,20739.475621745376,0.6342042660052298
2020-12-15,1353.00945546736,1460.017674575406,487.14401393801216,3.5584668363476504,143.23462264033472,210.7135280883577,154.16272874518887,182.14712527761907,179.90821457719545,1634080,20972.11508380536,0.7220176426160272
2020-12-16,794.4488920695857,1241.1337715545576,218.1779109909681,2.2044552669972384,103.1149092793391,188.87263478765468,160.5097312041135,135.4064562355094,150.8479035308026,2949871,20627.564286611458,0.23124879336625326
2020-12-17,885.0977286019253,1153.9064032584183,407.68925913525345,6.666019272025629,125.95764492750492,174.02991234503668,164.50396488966425,165.58207673273927,123.29018386494816,2456484,20283.68879523397,-0.9744870405851389
2020-12-18,1351.136671516857,2392.5775517562797,349.8654275417055,1.4889883134061344,103.3676403874464,159.49652752283765,119.5053337856796,153.7275673668038,184.53299756887267,3557545,20427.602421325464,0.3904593114954713
2020-12-21,816.9220051562777,1679.7499275361324,252.77585586115836,7.7378071071358,187.91857726012478,181.49184445888957,85.12634591759982,167.7124263482564,172.71628097401384,1516145,20211.027292802402,-0.16400156615929684
2020-12-22,669.4927466860925,2449.533543057523,182.27490487822206,3.85828115735005,124.33966832185305,159.6644834287752,120.18762712367396,168.26711524627592,198.07611743888515,2721265,21366.139150380248,0.13111496645277398
2020-12-23,1056.8012624583503,1130.7126815978847,148.55456726376258,1.001212237040368,155.7337169573008,167.6896950823984,147.37562297840898,162.8734015059993,115.5692597755933,2098820,21321.454786218303,0.2981612040377688
2020-12-24,1436.154774160781,1630.5806756612205,346.00518721554664,5.6001622531350685,103.89793206611304,248.7336158579546,125.03503857807928,126.61013685373086,122.5664583052055,4551006,21901.212743159747,-0.2995267713458465
2020-12-25,1196.029796674973,2078.9825847506745,409.8535122551152,1.4216671767484281,166.6847391305658,194.41035569066185,154.89631508603986,103.90064207628181,121.17981498815027,1162342,21459.356827294483,0.8341970103435885
2020-12-28,1070.061170089365,2581.4463296779268,357.56170141645225,3.4855260203880953,132.30273457540937,203.18717665050167,115.69824294686639,145.5566781990109,179.25397676213368,4654909,20104.091677512264,-0.7320502665004376
2020-12-29,597.1764937707685,1637.5050058641398,312.12085329966334,7.362788387101445,189.79191869576658,237.36185287372155,143.47441411040296,189.09738846907038,118.69072964501181,4331976,21768.490347857907,0.34302361456207486
2020-12-30,1115.0072266991697,2251.782752874018,116.7804893726545,1.5642065945967927,188.8118188934036,249.55689004906878,98.64198048539745,156.94972585185758,106.6659829823306,2190282,21725.35032589145,-0.9912808400868391
2020-12-31,1490.0538501042633,2771.9554964723743,487.3955110377535,8.554046431204021,132.52906183617478,208.27144493446815,154.9369436644957,183.23910417019079,199.85608065856286,4157162,20886.640641545397,0.8493022108103616
2021-01-01,640.084015236524,2231.726376364609,419.4856766618298,1.034379303927248,190.0960895690468,231.24738210441717,134.56959688130257,199.1624342961228,102.48172114451492,1124854,21171.726101055843,-0.774991733523817
2021-01-04,1018.3296523637367,1465.9189495072676,217.12881468038591,3.2214148228171204,199.6157673498779,182.69410243366752,100.40643885466005,116.36162041382762,183.52440601588657,4867462,21952.156664945036,-0.8102315397048507
2021-01-05,1377.3730719279556,1048.801563113076,491.98813174354024,7.668136505368643,182.5415664123948,180.57439574472912,109.19111734978073,169.17776391419824,136.53668415506527,3106379,21064.608727696334,-0.33398473389551153
2021-01-06,1240.7686177542046,2740.19774780186,340.7526358545289,3.846431347563761,184.48713477552292,190.270372099456,154.86087085818323,167.42935737000246,184.1615459757815,2213124,21810.64365675218,-0.2528674279218388
2021-01-07,1197.015740995268,1042.5388217007742,332.96906328289856,1.9170314925941216,124.90087361090899,217.2507262673649,128.26012356615206,197.99554473582785,155.4620491211145,2450332,20166.077515620374,-0.5713998553542428
2021-01-08,1202.4840839871092,2749.4033453683987,399.2292717718128,4.242105269203851,157.67023988577563,218.21916892550988,101.60314403930722,198.56007339528003,190.16312294863602,1265621,20382.103737417365,0.1702433218542494
2021-01-11,859.4911512197552,2057.8742680544237,424.70791523605504,3.4335395774607296,106.72559139673679,181.5239434649451,176.72711903702975,168.66786117241293,192.61929864146265,4957398,20881.509886882635,-0.11417180391607284
2021-01-12,793.5918442644934,2878.1353970257924,362.59144293260107,8.584407119444993,109.49179368216697,163.32099241366288,151.51250198168879,124.36147919821943,100.9098181280776,1157167,21169.51361667461,-0.9316488219178252
2021-01-13,1309.3611554785136,2597.566471547331,151.23829854648,3.8201312582662883,199.88926120332906,213.23962564655085,175.71348325397963,179.85558381305992,107.54121759927882,3619628,21632.4557037256,-0.36069587548939874
2021-01-14,1310.1133946791806,2995.868221066675,235.30700239779935,8.100392245984064,132.6639249425911,162.83258621887646,122.71050453603432,110.70291342110382,125.03587295708554,2770943,21976.524230286373,0.620865827146341
2021-01-15,1367.0723185801037,1701.4236309034204,471.2334561304199,9.026849303296613,174.81839120488462,207.84925082293302,127.51003406917205,178.06993041716288,166.93154163635018,4795664,20777.702992948234,0.37940306972373716
